dateParse,title,date1,date2,address,contact,categories,frequency,dates
29.01.2020,The Urban Hive Market,25.01.2020,," The Pike Outlets, Long Beach, USA",info@urbanhivemarket.com,Trade Show ; Arts & Crafts,Monthly,
29.01.2020,Healthcare Product Summit,25.01.2020,," Sultan-Ul-Uloom Education Society, Hyderabad, India",info@healthcaresummit.in," Conference  ; Wellness, Health & FitnessIT & Technology",Annual,
29.01.2020,Jubi Youth Education Fair Dusseldorf,25.01.2020,," Heinrich-Heine-Gesamtschule, Düsseldorf, Germany",coogan@weltweiser.de,Trade Show ; Education & Training,Quarterly,
29.01.2020,Park Lane Convention,25.01.2020,," MGM Grand, Las Vegas, USA",support@JBPL.com,Conference ; Fashion & Beauty,Annual,1.9.2001-11.2.2017; 1.11.2001-13.2.2016; 19.2.2015-21.2.2015
29.01.2020,Fascino Kids Fashion Week,25.01.2020,,"New Delhi, India",tushar.b@fascinofaces.com," Trade Show  ; Apparel & ClothingBaby, Kids & Maternity",Bi-annual,
29.01.2020,Saltaire Vintage Home & Fashion Fair,25.01.2020,," Saltaire Victoria Hall, Shipley, UK",roseandbrownvintage@yahoo.co.uk,Trade Show ; Fashion & Beauty,Quarterly,15.9.2018-16.9.2018; 23.6.2018-24.6.2018; 16.9.2017-17.9.2017; 24.6.2017-25.6.2017; 17.9.2016-18.9.2016; 1.4.2001-5.6.2016; 19.9.2015-20.9.2015
29.01.2020,Women's Wealth and Wellness Expo,25.01.2020,," The Point at Otterbein, Westerville, USA",info@thedivamovement.org," Trade Show  ; Education & TrainingWellness, Health & Fitness",Annual,
29.01.2020,Berwick Farmers Market,25.01.2020,," Old Cheese Factory, Berwick, Australia",geoff@farmersmarketattheoldcheesefactory.org.au,Trade Show  ; Agriculture & ForestryFood & Beverages,One-time,
29.01.2020,The Largest World MBA Tour,25.01.2020,," Sheraton New York Times Square Hotel, New York, USA",tmsupport@qs.com,Conference ; Education & Training,Quarterly,
29.01.2020,Winter Brew Fest,25.01.2020,," Mile High Station, Denver, USA",info@denverbrewfest.com,Trade Show ; Food & Beverages,Bi-annual,27.7.2018-28.7.2018; 26.1.2018-27.1.2018; 28.7.2017-29.7.2017; 27.1.2017-28.1.2017; 22.7.2016-23.7.2016; 22.1.2016-23.1.2016; 24.7.2015-25.7.2015
29.01.2020,Access MBA One-to-One Event,25.01.2020,," Hyatt Regency Paris Etoile, Paris, France",candidate@accessmba.com,Conference ; Education & Training,Bi-annual,
29.01.2020,Spartanburg Wedding Festival,25.01.2020,," Spartanburg Memorial Auditorium, Spartanburg, USA",weddingfestivals@gmail.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Annual,
29.01.2020,"Vancouver Coins, Stamps & Collectables Show",25.01.2020,," Nikkei National Museum & Cultural Centre, Burnaby, Canada",info@northshorenumismaticsociety.org,Trade Show ; Arts & Crafts,Quarterly,14.4.2018-15.4.2018; 1.1.2001-2.12.2017; 1.9.2001-10.9.2017; 1.1.2001-2.4.2017; 17.9.2016-18.9.2016
29.01.2020,Kumquat Festival,25.01.2020,," Downtown Dade City Main Street, Dade, USA",juber@dadecitychamber.org,Trade Show  ; Arts & CraftsFood & Beverages,Annual,
29.01.2020,Twin OAKS Sports Card and Collectible Show,25.01.2020,," Factoria Mall, Bellevue, USA",twinoakspro@hotmail.com,Trade Show ; Arts & Crafts,Monthly,
29.01.2020,Dania Beach  Vintage Motorcycle Show,25.01.2020,," Frost Park, Hollywood, USA",daniabikeshow@yahoo.com,Trade Show ; Auto & Automotive,Annual,
29.01.2020,"Ready, Set, Shop",25.01.2020,," Fiesta Henderson Hotel & Casino, Henderson, USA",info@vegaseventsandmore.com,Trade Show  ; Arts & CraftsFashion & Beauty,One-time,
29.01.2020,Edinburgh Farmers Market,15.02.2020,," Castle Terrace Restaurant, Edinburgh, UK",info@essentialedinburgh.co.uk,Trade Show  ; Agriculture & ForestryFood & Beverages,Monthly,
29.01.2020,Gasparilla Pirate Festival,25.01.2020,,"Tampa, USA",adopt@humanesocietytampa.org,Trade Show ; Entertainment & Media,Annual,29.1.2016-31.1.2016
29.01.2020,Signature Luxury & Wedding Expo by Shaina NC & Vijeta Gulguley,25.01.2020,," JW Marriott Mumbai Juhu, Mumbai, India",araazexhibitions@gmail.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Monthly,
29.01.2020,Chocolatefest Knoxville,25.01.2020,," World's Fair Exhibition Hall, Knoxville, USA",houseinfo@knoxrmhc.org,Trade Show ; Food & Beverages,Annual,
29.01.2020,Hampshire Farmers Market Ringwood,29.02.2020,," Berry Hill Farm, Bournemouth, UK",Admin@hampshirefarmersmarkets.co.uk,Trade Show ; Food & Beverages,Monthly,
29.01.2020,Monster Jam Houston,25.01.2020,," NRG Stadium, Houston, USA",mscustomerrelations@feldinc.com,Trade Show ; Auto & Automotive,Quarterly,
29.01.2020,Bristols Bridal Expo,25.01.2020,," Schroeder Expo Center, Paducah, USA",info@bristolsbridalexpo.com,Trade Show ; Apparel & Clothing,Annual,
29.01.2020,Kids & Family Expo,25.01.2020,," DeVos Place, Grand Rapids, USA",randy@kohlerexpo.com," Trade Show  ; Baby, Kids & MaternityEntertainment & Media",Annual,
29.01.2020,Record Fairs,29.02.2020,," The 1865, Southampton, UK",sid@usrfairs.co.uk,Trade Show  ; Electric & ElectronicsEntertainment & Media,Monthly,
29.01.2020,Business Development Seminar,25.01.2020,," Zuan Technologies, Chennai, India",angelinajulie110@gmail.com,Conference  ; Business ServicesMiscellaneous,One-time,
29.01.2020,Franchise Show - Bengaluru,25.01.2020,," Fortune Park JP Celestial, Bengaluru, India",pvijay@franchiseindia.net,Trade Show  ; Business ServicesBanking & Finance,Monthly,
29.01.2020,Edinburgh Wine Tasting Day,25.01.2020,," Apex Grassmarket Hotel, Edinburgh, UK",drink@wineunearthed.co.uk,Trade Show ; Food & Beverages,Quarterly,
29.01.2020,Iowa Bike Expo,25.01.2020,," Iowa Events Center, Des Moines, USA",bikeinfo@iowabicycling.org,Trade Show ; Auto & Automotive,Annual,
29.01.2020,Tirana International Conference on Education,25.01.2020,," Kolegji Turgut Ozal, Tirana,                        Albania",hakpinar@turgutozal.edu.al,Conference ; Education & Training,One-time,
29.01.2020,Buffalo Wine & Chocolate Festival,25.01.2020,," The Buffalo Grand Hotel, Buffalo, USA",pam@galaxyeventscompany.com,Trade Show ; Food & Beverages,One-time,
29.01.2020,The Villages Sports Show Card and Collectible Show,25.01.2020,," Laurel Manor Regional Recreation Center, The Villages, USA",info@spenceloa.com,Trade Show ; Entertainment & Media,Annual,
29.01.2020,Wine & Nosh a Couture Bridal Show,25.01.2020,," Spruce Mountain Ranch, Larkspur, USA",info@thecoloradoweddingmagazine.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Annual,
29.01.2020,"International Conference on Language, Innovation, Culture, and Education",25.02.2020,," Lord Elgin Hotel, Ottawa, Canada",info@scienceglobe.org,Conference ; Education & Training,Monthly,
29.01.2020,Certificate Program in Insulin Management Bengaluru,25.01.2020,," Hotel Royal Orchid, Bengaluru, India",bhaskar_a@medvarsity.com," Conference  ; Medical & PharmaWellness, Health & Fitness",One-time,
29.01.2020,The Gold Coast Home and Living Expo,25.01.2020,," RACV Royal Pines Resort, Gold Coast, Australia",marketing@rwsp.net,Trade Show ; Building & Construction,,
29.01.2020,Great Kiwi Beer Festival,25.01.2020,," North Hagley Park, Christchurch, New Zealand",info@teamevent.co.nz,Trade Show ; Food & Beverages,Annual,
29.01.2020,Collectors Carnival Antiques & Flea Marketplace,25.04.2020,," Gibson County Fairgrounds, Princeton, USA",info@collectorscarnivalshows.com,Trade Show  ; Arts & CraftsHome & Office,Quarterly,27.10.2018-28.10.2018; 1.11.2001-12.8.2018; 28.4.2018-29.4.2018; 27.1.2018-28.1.2018; 28.10.2017-29.10.2017; 1.12.2001-13.8.2017; 29.4.2017-30.4.2017; 28.1.2017-29.1.2017; 29.10.2016-30.10.2016; 13.8.2016-14.8.2016; 23.4.2016-24.4.2016; 30.1.2016-31.1.2016; 31.10.2001-1.11.2015; 1.8.2001-9.8.2015; 25.4.2015-26.4.2015
29.01.2020,Kellogg Business of Healthcare Conference,25.01.2020,," Kellogg Global Hub, Evanston, USA",bhc-lt@kellogg.northwestern.edu,Conference ; Medical & Pharma,Annual,
29.01.2020,Tavistock Farmers Market,22.02.2020,," Tavistock Farmers' Market, Tavistock, UK",info@tavistockfarmersmarket.com,Trade Show ; Agriculture & Forestry,Monthly,
29.01.2020,"International Conference on Education, Business and Social Science",25.01.2020,," Hotel Novotel Cardiff Centre, Cardiff, UK",inquiries@iconfebss.com,Conference  ; Science & ResearchEducation & Training,Quarterly,
29.01.2020,Nachtflohmarkt Magdeburg,21.03.2020,," Messe Magdeburg,                         Magdeburg, Germany",post@nachtflohmaerkte.de,Trade Show ; Arts & Crafts,Quarterly,
29.01.2020,Financial Forecast Workshop,25.01.2020,," Online: Live and On Demand, New Delhi, India",foito2018@gmail.com,Conference  ; Education & TrainingBanking & Finance,Weekly,
29.01.2020,Indoor Rummage Sale & Craft Fair,25.01.2020,," Sunnyview Expo Center, Oshkosh, USA",registrations@landkproductions.com,Trade Show  ; Arts & CraftsHome & Office,Annual,
29.01.2020,WordCamp Butwal - IT Conference in Butwal,25.01.2020,," The Darbar Lawn Party Palace, Butwal, Nepal",wcbutwal@gmail.com,Conference ; IT & Technology,Annual,
29.01.2020,Modell Bahn Boerse,21.03.2020,," Stadthalle Zwickau, Zwickau, Germany",henning.herzog@freenet.de,Trade Show  ; Auto & AutomotiveLogistics & Transportation,Quarterly,
29.01.2020,KC101 Wedding & Bridal Expo,25.01.2020,," Oakdale Theatre, Wallingford, USA",Dennis@JenksProductions.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Annual,
29.01.2020,QS Connect 1 2 1 London,25.01.2020,," Park Plaza Victoria London, London, UK",tmsupport@qs.com,Trade Show ; Education & Training,Quarterly,
29.01.2020,"International Conference on Humanities, Social Science and Business Management",25.02.2020,," Flora Grand Hotel, Dubai, UAE",papers.iraj@gmail.com,Conference  ; Science & ResearchBusiness Services,One-time,
29.01.2020,Vintage & Antiques Fair,29.02.2020,," Llandudno Town Hall, Llandudno, UK",info@rjgevents.co.uk,Trade Show ; Arts & Crafts,Monthly,
29.01.2020,Fayetteville Farmers Market,28.03.2020,," Evelyn Hills, Fayetteville, USA",ffmbusinesscoordinator@gmail.com,Trade Show  ; Agriculture & ForestryFood & Beverages,Quarterly,
29.01.2020,The Cambridge Card & Collector Show,25.01.2020,," Hespeler Memorial Arena, Cambridge, Canada",rob@popupshowscanada.com," Trade Show  ; Baby, Kids & MaternityEntertainment & Media",Quarterly,
29.01.2020,Indiana Biomedical Society Conference,25.01.2020,," Sheraton City Centre, Indianapolis, USA",president@indianabiomedical.com,Conference ; Medical & Pharma,Annual,27.1.2017-28.1.2017; 22.1.2016-23.1.2016
29.01.2020,Digital Marketing One Day Workshop,25.01.2020,," Quaide Milleth International Academy of Media studies, Chennai, India",communications@qiams.in,Conference ; Education & Training,One-time,
29.01.2020,UBC Africa Business Forum,25.01.2020,," The University of British Columbia, Vancouver, Canada",president.ubcabc@gmail.com,Conference ; Business Services,,
29.01.2020,"Milton: Body, Mind, Spirit Expo",25.01.2020,," Santa Rosa County Auditorium,                         Santa Rosa County, USA",pensacolaevent@aol.com," Trade Show  ; Wellness, Health & FitnessHome & Office",One-time,
29.01.2020,Kentucky Reptile Expo,25.01.2020,," Lexington Center,                         Lexington, USA",cincityreptileshow@yahoo.com,Trade Show ; Animals & Pets,Monthly,
29.01.2020,Arthur L Johnson Flea Market & Collectible Show,25.01.2020,," Arthur L. Johnson High School, Clark, USA",events@jcpromotions.info,Trade Show ; Arts & Crafts,Monthly,
29.01.2020,Summer Opportunities Fair,25.01.2020,," Mary Institute And St Louis Country Day School, St. Louis, USA",info@summeropportunitiesfair.org,Trade Show  ; Travel & TourismEducation & Training,Annual,
29.01.2020,Facebook & Instagram Marketing,25.01.2020,," Vidarbha Industries Association, Nagpur, India",viasocialngp@gmail.com,Conference ; IT & Technology,One-time,
29.01.2020,International Conference on Advances in Business Management and Information Science (ICABMIS),25.01.2020,," Jaipur Marriott Hotel, Jaipur, India",papers.iistem@gmail.com,Conference ; Business Services,One-time,
29.01.2020,Alberta Student Leadership Summit,25.01.2020,," University of Alberta, Edmonton, Canada",leadership@su.ualberta.ca,Conference ; Education & Training,,
29.01.2020,Country Living Expo and Cattlemens Winterschool,25.01.2020,," Stanwood High School, Stanwood, USA",countrylivingexpo@gmail.com,Trade Show  ; Agriculture & ForestryEducation & Training,Annual,
29.01.2020,Data Day Texas,25.01.2020,," AT&T Executive Education and Conference Center, Austin, USA",louise@globaldatageeks.org,Conference ; IT & Technology,Annual,
29.01.2020,Youth Education & Travel Fairs,25.01.2020,," Wilhelmsgymnasium, Kassel, Germany",info@weltweiser.de,Trade Show  ; Travel & TourismEducation & Training,Annual,
29.01.2020,The Portugal STATA Conference,25.01.2020,," University of Porto, Porto, Portugal",jccsilva@eeg.uminho.pt,Conference ; IT & Technology,,
29.01.2020,PMP Certification Training in Hyderabad,25.01.2020,," ExcelR Solutions - Data Science Training Course | PMP Certification Training in Hyderabad, Hyderabad, India",maneesha2312@gmail.com,Conference ; Education & Training,Weekly,
29.01.2020,Executive MBA Event in Paris,25.01.2020,," Hyatt Regency Paris Etoile, Paris, France",carolyn@adventgroup.net,Conference  ; Business ServicesEducation & Training,Quarterly,
29.01.2020,International Conference on English and American Studies,25.01.2020,," Hotel Tripenta, Palakkad, India",,Conference ; Education & Training,Monthly,
29.01.2020,Uchi Con,25.01.2020,," Ida Noyes Hall, Chicago, USA",ucjas@uchi-con.com,Trade Show ; Arts & Crafts,Annual,
29.01.2020,Master And More Fair Munster,25.01.2020,," Münster, Germany",m.szczepanek@bo-co.eu,Trade Show  ; Business ServicesEducation & Training,Annual,
29.01.2020,National Pro Life Summit,25.01.2020,," Marriott Marquis Washington DC, Washington DC, USA",tina@studentsforlife.org,Conference ; Education & Training,,
29.01.2020,One-to-One MBA event in Paris,25.01.2020,," Hyatt Regency Paris Etoile, Paris, France",,Trade Show ; Education & Training,Quarterly,
29.01.2020,Winter  ACCS & GCCS  Shows Charleston,25.01.2020,," Danny Jones Complex Armory, Charleston, USA",christinesmithphotography@gmail.com,Trade Show ; Agriculture & Forestry,Annual,
29.01.2020,Record and Cd Fairs Leamington,21.03.2020,," Royal Leamington Spa Town Council, Warwick, UK",queries@vinylbank.co.uk,Trade Show ; Entertainment & Media,Quarterly,
29.01.2020,Hematologic Malignancies Demystified: The Series,25.01.2020,," InterContinental Buckhead Atlanta, Atlanta, USA",hemehighlights@prIMEoncology.org,Conference ; Medical & Pharma,Annual,
29.01.2020,International Conference on Functional Programming,25.01.2020,,"Minsk,                        Belarus",misha@eventspace.by,Conference  ; Education & TrainingIT & Technology,,
29.01.2020,International Conference on Internet and World Wide Web,25.01.2020,," Hotel Novotel Cardiff Centre, Cardiff, UK",manager@iconfebss.com,Conference ; IT & Technology,One-time,
29.01.2020,Archdiocese of Dubuque Women's Conference,25.01.2020,," DoubleTree by Hilton Hotel Cedar Rapids Convention Complex, Cedar Rapids, USA",BICVendor@dbqarch.org,Conference ; Education & Training,Annual,
29.01.2020,Napa Moms Preschool & Kindergarten Expo,25.01.2020,," Las Flores Community Center,                         Napa, USA",napamomsmarketing@gmail.com," Trade Show  ; Education & TrainingBaby, Kids & Maternity",Annual,
29.01.2020,ArtWorks: Studio Clearance Show,25.01.2020,," Waukesha Expo Center, Waukesha, USA",colin@artworksmadison.com,Trade Show ; Arts & Crafts,Annual,
29.01.2020,Beer Bacon Bands Festival,25.01.2020,," Conexus Arts Centre, Regina, Canada",shari.tourscher@conexusartscentre.ca,Trade Show  ; Food & BeveragesEntertainment & Media,Annual,29.1.2016-30.1.2016
29.01.2020,MathEd Forum,25.01.2020,," The Fields Institute for Research in Mathematical Sciences, Toronto, Canada",jmgombelo@brocku.ca,Conference ; Education & Training,Annual,
29.01.2020,CUELA Palooza,25.01.2020,," Horace Mann School, Beverly Hills, USA",info@cue-losangeles.org,Conference ; Education & Training,Annual,
29.01.2020,Cardinal O'connor Conference on Life,25.01.2020,," Georgetown University, Washington DC, USA",director@oconnorconference.com," Conference ; Wellness, Health & Fitness",Annual,
29.01.2020,The Conference On Native Plants  And Natural  Landscaping,25.01.2020,," Oshkosh Convention Center,                         Oshkosh, USA",Wildonesfoxvalley@gmail.com,Conference  ; Agriculture & ForestryEducation & Training,Annual,
29.01.2020,LumaCon,25.01.2020,," Lucchesi Center, Petaluma, USA",phslibrary@petk12.org,Trade Show ; Entertainment & Media,Annual,
29.01.2020,Chris Rapley Stamp & Postcard Fair Chichester,25.04.2020,," Donnington Parish Hall, Chichester, UK",ptasecretary@postcard.co.uk,Trade Show ; Arts & Crafts,Quarterly,
29.01.2020,The Six-Minute Criminal Court Judge,25.01.2020,," Osgoode Hall, Toronto, Canada",portal@lsuc.on.ca,Conference ; Business Services,Annual,
29.01.2020,Business Launch and Audit Training,26.01.2020,,"Dubai, UAE",foito2018@gmail.com,Conference  ; Business ServicesEducation & Training,Weekly,
29.01.2020,"International Conference on Nanotechnology, Renewable Materials Engineering & Environmental Engineering",25.01.2020,," Hotel Midcity,                         Vijayawada, India",papers.iefo@gmail.com,Conference  ; Industrial EngineeringEnvironment & Waste,One-time,
29.01.2020,Business Opportunities Show Muzaffarpur,25.01.2020,," The Royal Phular, Muzaffarpur, India",info.franolaxy@gmail.com,Trade Show  ; Business ServicesEducation & Training,Annual,
29.01.2020,Morris County Wedding Expo at the Archer Hotel,25.01.2020,," Archer Hotel Florham Park, Florham Park, USA",info@americanbride.com,Trade Show  ; Apparel & ClothingFashion & Beauty,One-time,
29.01.2020,"Asia Pacific Conference on Advances in Applied Science, Engineering and Technology",25.01.2020,," Hotel Novotel Cardiff Centre, Cardiff, UK",inquiries@apcaaset.com,Conference  ; Science & ResearchIT & Technology,Quarterly,
29.01.2020,CCUSA American & Canadian Summer Camp Job Fair,25.01.2020,," De Vere Grand Connaught Rooms, London, UK",info@ccusa.com,Trade Show ; Education & Training,Annual,
29.01.2020,MBA Preview Day,25.01.2020,," Cranfield University, Cranfield, UK",studymba@cranfield.ac.uk,Trade Show ; Education & Training,Monthly,
29.01.2020,Trunk Show,25.01.2020,," Bellissima Brides, Birkenhead, UK",cs.usa@essensedesigns.com,Trade Show  ; Apparel & ClothingFashion & Beauty,Quarterly,
29.01.2020,Snowball Winter Festival,25.01.2020,," Park Transwijk, Utrecht, Netherlands",info@xsense.nl,Trade Show ; Entertainment & Media,Annual,
